   3.1709791983764586E-010   5.0316389778420179E-002   7.1742133379336389E-009  0.89936720609472975        5.0316396952636670E-002
   10.000000000317097        3.7823037602592605E-002   7.3579544841833769E-009  0.92435391007891132        3.7823044960541626E-002
   20.000000000317097        3.0280194804756924E-002   7.4622034269589308E-009  0.93943959546608313        3.0280202266956591E-002
   30.000000000317097        2.5232522511386198E-002   7.5263868681695788E-009  0.94953493992445670        2.5232530037770248E-002
   40.000000000317101        2.1617872134793964E-002   7.5675783028519003E-009  0.95676424059526122        2.1617879702366453E-002
   50.000000000317101        1.8902372073715958E-002   7.5943522614608329E-009  0.96219524066386963        1.8902379668062252E-002
   60.000000000317101        1.6787894252678858E-002   7.6115007172219271E-009  0.96642419627164666        1.6787901864173796E-002
   70.000000000317101        1.5095013196148116E-002   7.6219059346601384E-009  0.96980995836389794        1.5095020818048066E-002
   80.000000000317101        1.3709203664855396E-002   7.6274091183838864E-009  0.97258157741547691        1.3709211292258605E-002
   90.000000000317101        1.2553886917689008E-002   7.6292415516185609E-009  0.97489221090614453        1.2553894546924842E-002
   100.00000000031710        1.1576051350504300E-002   7.6282549692526750E-009  0.97684788204248729        1.1576058978753287E-002
   110.00000000031710        1.0737754844058414E-002   7.6250599526434382E-009  0.97852447506176932        1.0737762469112337E-002
   120.00000000031710        1.0011139536782315E-002   7.6201041150981388E-009  0.97997770568623321        1.0011147156880272E-002
   130.00000000031710        9.3752949218795269E-003   7.6137248394958141E-009  0.98124939492879759        9.3753025355980315E-003
   140.00000000031710        8.8142229623726000E-003   7.6061782365968800E-009  0.98237153886290451        8.8142305685444972E-003
   150.00000000031710        8.3154772163269233E-003   7.5976647903741673E-009  0.98336903037202283        8.3154848139853285E-003
   160.00000000031710        7.8692290220532986E-003   7.5883426343810705E-009  0.98426152677921463        7.8692366103894143E-003
   170.00000000031710        7.4676136751704392E-003   7.5783383796039301E-009  0.98506475749298883        7.4676212535022659E-003
   180.00000000031710        7.1042631755140091E-003   7.5677546207856193E-009  0.98579145851346928        7.1042707432620728E-003
   190.00000000031710        6.7739662911703389E-003   7.5566753919515064E-009  0.98645205230431521        6.7739738478391357E-003
   200.00000000031710        6.4724172456566672E-003   7.5451701983917776E-009  0.98705515041835290        6.4724247908202808E-003
   210.00000000031710        6.1960272022292149E-003   7.5332970408158930E-009  0.98760793052895413        6.1960347355196690E-003
   220.00000000031710        5.9417809706819539E-003   7.5211047135520576E-009  0.98811642301643332        5.9417884917800758E-003
   230.00000000031710        5.7071267675717343E-003   7.5086345728248411E-009  0.98858573144759398        5.7071342761997020E-003
   240.00000000031710        5.4898904624564046E-003   7.4959219120504545E-009  0.98902020408325009        5.4898979583717124E-003
   250.00000000031710        5.2882081909622989E-003   7.4829970426358623E-009  0.98942356865208780        5.2882156739527380E-003
   260.00000000031713        5.1004729025615186E-003   7.4698861512589897E-009  0.98979903925511126        5.1004803724410703E-003
